"","YEAR","Seas","FltSvy","Gender","Part","Ageerr","Lgin_lo","Lgin_hi","Nsamp","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10"
"243",2000,1,4,0,0,1,61,61,6.58,0,0,0,0.531914893617021,0.425531914893617,0.0212765957446809,0.0212765957446809,0,0,0
"244",2000,1,4,0,0,1,64,64,6.58,0,0,0,0.446808510638298,0.531914893617021,0.0212765957446809,0,0,0,0
"245",2000,1,4,0,0,1,67,67,5.88,0,0,0,0.261904761904762,0.428571428571429,0.214285714285714,0.0952380952380952,0,0,0
"246",2000,1,4,0,0,1,70,70,5.6,0,0,0,0.2,0.475,0.325,0,0,0,0
"247",2000,1,4,0,0,1,73,73,5.88,0,0,0,0.0476190476190476,0.523809523809524,0.30952380952381,0.119047619047619,0,0,0
"248",2000,1,4,0,0,1,76,76,5.18,0,0,0,0.027027027027027,0.486486486486487,0.324324324324324,0.135135135135135,0.027027027027027,0,0
"249",2000,1,4,0,0,1,79,79,4.9,0,0,0,0,0.228571428571429,0.4,0.314285714285714,0.0571428571428571,0,0
"250",2000,1,4,0,0,1,82,82,3.36,0,0,0,0,0.208333333333333,0.25,0.375,0.0833333333333333,0.0833333333333333,0
"251",2000,1,4,0,0,1,85,85,4.9,0,0,0,0,0.142857142857143,0.371428571428571,0.371428571428571,0.0857142857142857,0.0285714285714286,0
"252",2000,1,4,0,0,1,88,88,3.92,0,0,0,0,0.0357142857142857,0.285714285714286,0.5,0.142857142857143,0.0357142857142857,0
"253",2000,1,4,0,0,1,91,91,2.8,0,0,0,0,0,0.25,0.45,0.25,0.05,0
"254",2000,1,4,0,0,1,94,94,2.1,0,0,0,0,0,0.133333333333333,0.4,0.4,0,0.0666666666666667
"255",2000,1,4,0,0,1,97,97,1.12,0,0,0,0,0,0,0.75,0,0.125,0.125
"256",2002,1,4,0,0,1,100,100,1.54,0,0,0,0,0,0,0.181818181818182,0.181818181818182,0.181818181818182,0.454545454545455
"257",2002,1,4,0,0,1,103,103,1.68,0,0,0,0,0,0,0.0833333333333333,0.333333333333333,0.333333333333333,0.25
"258",2002,1,4,0,0,1,106,106,0.98,0,0,0,0,0,0,0,0.285714285714286,0.285714285714286,0.428571428571429
"259",2002,1,4,0,0,1,109,109,0.7,0,0,0,0,0,0,0,0.2,0.4,0.4
"260",2002,1,4,0,0,1,13,13,1.26,1,0,0,0,0,0,0,0,0,0
"261",2002,1,4,0,0,1,16,16,3.64,1,0,0,0,0,0,0,0,0,0
"262",2002,1,4,0,0,1,19,19,3.36,1,0,0,0,0,0,0,0,0,0
"263",2002,1,4,0,0,1,22,22,2.1,0.933333333333333,0.0666666666666667,0,0,0,0,0,0,0,0
"264",2002,1,4,0,0,1,25,25,2.94,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"265",2002,1,4,0,0,1,28,28,2.66,0,1,0,0,0,0,0,0,0,0
"266",2002,1,4,0,0,1,31,31,4.9,0,0.914285714285714,0.0857142857142857,0,0,0,0,0,0,0
"267",2002,1,4,0,0,1,34,34,6.16,0,0.863636363636364,0.136363636363636,0,0,0,0,0,0,0
"268",2002,1,4,0,0,1,37,37,8.26,0,0.661016949152542,0.338983050847458,0,0,0,0,0,0,0
"269",2002,1,4,0,0,1,40,40,7,0,0.44,0.56,0,0,0,0,0,0,0
"270",2002,1,4,0,0,1,43,43,7.28,0,0.0961538461538462,0.807692307692308,0.0961538461538462,0,0,0,0,0,0
"271",2002,1,4,0,0,1,46,46,8.68,0,0.0161290322580645,0.838709677419355,0.145161290322581,0,0,0,0,0,0
"272",2002,1,4,0,0,1,49,49,9.94,0,0.0140845070422535,0.647887323943662,0.309859154929577,0.028169014084507,0,0,0,0,0
"273",2002,1,4,0,0,1,52,52,10.5,0,0,0.36,0.613333333333333,0.0266666666666667,0,0,0,0,0
"274",2002,1,4,0,0,1,55,55,9.38,0,0,0.328358208955224,0.582089552238806,0.0895522388059701,0,0,0,0,0
"275",2002,1,4,0,0,1,58,58,8.12,0,0,0.206896551724138,0.603448275862069,0.137931034482759,0.0517241379310345,0,0,0,0
"276",2002,1,4,0,0,1,61,61,6.44,0,0,0.173913043478261,0.41304347826087,0.304347826086957,0.108695652173913,0,0,0,0
"277",2002,1,4,0,0,1,64,64,6.72,0,0,0.0208333333333333,0.458333333333333,0.458333333333333,0.0416666666666667,0,0.0208333333333333,0,0
"278",2002,1,4,0,0,1,67,67,7.28,0,0,0,0.346153846153846,0.384615384615385,0.269230769230769,0,0,0,0
"279",2002,1,4,0,0,1,70,70,7.98,0,0,0,0.087719298245614,0.596491228070175,0.228070175438596,0.087719298245614,0,0,0
"280",2002,1,4,0,0,1,73,73,6.72,0,0,0,0.104166666666667,0.4375,0.354166666666667,0.0833333333333333,0.0208333333333333,0,0
"281",2002,1,4,0,0,1,76,76,7.28,0,0,0,0.0576923076923077,0.288461538461538,0.461538461538462,0.173076923076923,0.0192307692307692,0,0
"282",2002,1,4,0,0,1,79,79,6.58,0,0,0,0,0.212765957446809,0.48936170212766,0.276595744680851,0.0212765957446809,0,0
"283",2002,1,4,0,0,1,82,82,5.74,0,0,0,0,0.195121951219512,0.48780487804878,0.292682926829268,0,0,0.024390243902439
"284",2002,1,4,0,0,1,85,85,5.46,0,0,0,0,0.128205128205128,0.487179487179487,0.256410256410256,0.0769230769230769,0.0256410256410256,0.0256410256410256
"285",2002,1,4,0,0,1,88,88,4.34,0,0,0,0,0.129032258064516,0.0967741935483871,0.516129032258065,0.161290322580645,0.0645161290322581,0.032258064516129
"286",2002,1,4,0,0,1,91,91,3.08,0,0,0,0,0.0454545454545455,0.363636363636364,0.318181818181818,0.181818181818182,0.0454545454545455,0.0454545454545455
"287",2002,1,4,0,0,1,94,94,2.8,0,0,0,0,0,0.2,0.35,0.15,0.2,0.1
"288",2002,1,4,0,0,1,97,97,1.68,0,0,0,0,0,0.166666666666667,0.333333333333333,0.166666666666667,0.166666666666667,0.166666666666667
"289",2004,1,4,0,0,1,100,100,1.82,0,0,0,0,0,0.0769230769230769,0.153846153846154,0.538461538461538,0.153846153846154,0.0769230769230769
"290",2004,1,4,0,0,1,103,103,1.12,0,0,0,0,0,0,0.25,0.25,0.125,0.375
"291",2004,1,4,0,0,1,106,106,0.98,0,0,0,0,0,0,0.142857142857143,0.285714285714286,0.571428571428571,0
"292",2004,1,4,0,0,1,109,109,0.28,0,0,0,0,0,0,0,0.5,0,0.5
"293",2004,1,4,0,0,1,16,16,0.28,1,0,0,0,0,0,0,0,0,0
"294",2004,1,4,0,0,1,19,19,1.12,1,0,0,0,0,0,0,0,0,0
"295",2004,1,4,0,0,1,22,22,0.56,0.75,0.25,0,0,0,0,0,0,0,0
"296",2004,1,4,0,0,1,25,25,0.28,1,0,0,0,0,0,0,0,0,0
"297",2004,1,4,0,0,1,31,31,0.42,0,1,0,0,0,0,0,0,0,0
"298",2004,1,4,0,0,1,34,34,2.52,0,0.944444444444444,0.0555555555555556,0,0,0,0,0,0,0
"299",2004,1,4,0,0,1,37,37,3.64,0,0.884615384615385,0.115384615384615,0,0,0,0,0,0,0
"300",2004,1,4,0,0,1,40,40,4.2,0,0.3,0.666666666666667,0.0333333333333333,0,0,0,0,0,0
"301",2004,1,4,0,0,1,43,43,4.06,0,0.206896551724138,0.655172413793103,0.137931034482759,0,0,0,0,0,0
"302",2004,1,4,0,0,1,46,46,5.46,0,0.0256410256410256,0.666666666666667,0.282051282051282,0.0256410256410256,0,0,0,0,0
"303",2004,1,4,0,0,1,49,49,6.02,0,0,0.511627906976744,0.441860465116279,0.0465116279069767,0,0,0,0,0
"304",2004,1,4,0,0,1,52,52,6.3,0,0,0.222222222222222,0.666666666666667,0.111111111111111,0,0,0,0,0
"305",2004,1,4,0,0,1,55,55,5.88,0,0,0.0476190476190476,0.738095238095238,0.19047619047619,0.0238095238095238,0,0,0,0
"306",2004,1,4,0,0,1,58,58,5.88,0,0,0.0714285714285714,0.595238095238095,0.30952380952381,0.0238095238095238,0,0,0,0
"307",2004,1,4,0,0,1,61,61,5.6,0,0,0.05,0.3,0.6,0.05,0,0,0,0
"308",2004,1,4,0,0,1,64,64,5.04,0,0,0,0.388888888888889,0.5,0.111111111111111,0,0,0,0
"309",2004,1,4,0,0,1,67,67,5.46,0,0,0,0.307692307692308,0.487179487179487,0.179487179487179,0.0256410256410256,0,0,0
"310",2004,1,4,0,0,1,70,70,5.46,0,0,0,0.179487179487179,0.538461538461538,0.256410256410256,0.0256410256410256,0,0,0
"311",2004,1,4,0,0,1,73,73,4.9,0,0,0,0.142857142857143,0.485714285714286,0.314285714285714,0.0571428571428571,0,0,0
"312",2004,1,4,0,0,1,76,76,5.04,0,0,0,0.0277777777777778,0.583333333333333,0.333333333333333,0.0555555555555556,0,0,0
"313",2004,1,4,0,0,1,79,79,4.9,0,0,0,0.0571428571428571,0.514285714285714,0.371428571428571,0.0571428571428571,0,0,0
"314",2004,1,4,0,0,1,82,82,4.62,0,0,0,0.0606060606060606,0.242424242424242,0.424242424242424,0.151515151515152,0.121212121212121,0,0
"315",2004,1,4,0,0,1,85,85,3.92,0,0,0,0,0.25,0.535714285714286,0.0714285714285714,0.142857142857143,0,0
"316",2004,1,4,0,0,1,88,88,3.36,0,0,0,0.0416666666666667,0.125,0.458333333333333,0.25,0.0416666666666667,0.0833333333333333,0
"317",2004,1,4,0,0,1,91,91,3.78,0,0,0,0,0.111111111111111,0.259259259259259,0.259259259259259,0.148148148148148,0.185185185185185,0.037037037037037
"318",2004,1,4,0,0,1,94,94,2.1,0,0,0,0,0,0.266666666666667,0.4,0.0666666666666667,0.133333333333333,0.133333333333333
"319",2004,1,4,0,0,1,97,97,2.1,0,0,0,0,0,0,0.333333333333333,0.466666666666667,0.133333333333333,0.0666666666666667
"320",2006,1,4,0,0,1,100,100,0.98,0,0,0,0,0,0,0.142857142857143,0.857142857142857,0,0
"321",2006,1,4,0,0,1,103,103,1.26,0,0,0,0,0,0,0.222222222222222,0.222222222222222,0.333333333333333,0.222222222222222
"322",2006,1,4,0,0,1,106,106,0.42,0,0,0,0,0,0,0,0.333333333333333,0,0.666666666666667
"323",2006,1,4,0,0,1,109,109,0.98,0,0,0,0,0,0,0.142857142857143,0.142857142857143,0.142857142857143,0.571428571428571
"324",2006,1,4,0,0,1,13,13,0.42,1,0,0,0,0,0,0,0,0,0
"325",2006,1,4,0,0,1,16,16,1.96,1,0,0,0,0,0,0,0,0,0
"326",2006,1,4,0,0,1,19,19,3.08,1,0,0,0,0,0,0,0,0,0
"327",2006,1,4,0,0,1,22,22,2.1,1,0,0,0,0,0,0,0,0,0
"328",2006,1,4,0,0,1,25,25,0.98,1,0,0,0,0,0,0,0,0,0
"329",2006,1,4,0,0,1,31,31,0.56,0,1,0,0,0,0,0,0,0,0
"330",2006,1,4,0,0,1,34,34,1.4,0,0.9,0.1,0,0,0,0,0,0,0
"331",2006,1,4,0,0,1,37,37,1.96,0,0.714285714285714,0.285714285714286,0,0,0,0,0,0,0
"332",2006,1,4,0,0,1,40,40,2.66,0,0.473684210526316,0.473684210526316,0.0526315789473684,0,0,0,0,0,0
"333",2006,1,4,0,0,1,43,43,4.06,0,0.103448275862069,0.793103448275862,0.103448275862069,0,0,0,0,0,0
"334",2006,1,4,0,0,1,46,46,4.9,0,0,0.714285714285714,0.285714285714286,0,0,0,0,0,0
"335",2006,1,4,0,0,1,49,49,6.16,0,0,0.636363636363636,0.340909090909091,0.0227272727272727,0,0,0,0,0
"336",2006,1,4,0,0,1,52,52,6.86,0,0,0.489795918367347,0.448979591836735,0.0612244897959184,0,0,0,0,0
"337",2006,1,4,0,0,1,55,55,6.16,0,0,0.318181818181818,0.5,0.159090909090909,0.0227272727272727,0,0,0,0
"338",2006,1,4,0,0,1,58,58,5.88,0,0,0.0952380952380952,0.547619047619048,0.333333333333333,0.0238095238095238,0,0,0,0
"339",2006,1,4,0,0,1,61,61,6.72,0,0,0,0.25,0.541666666666667,0.208333333333333,0,0,0,0
"340",2006,1,4,0,0,1,64,64,6.02,0,0,0,0.27906976744186,0.441860465116279,0.255813953488372,0.0232558139534884,0,0,0
"341",2006,1,4,0,0,1,67,67,5.46,0,0,0,0.256410256410256,0.538461538461538,0.179487179487179,0.0256410256410256,0,0,0
"342",2006,1,4,0,0,1,70,70,5.18,0,0,0,0.0810810810810811,0.594594594594595,0.243243243243243,0.0810810810810811,0,0,0
"343",2006,1,4,0,0,1,73,73,4.48,0,0,0,0,0.53125,0.40625,0.0625,0,0,0
"344",2006,1,4,0,0,1,76,76,4.76,0,0,0,0,0.441176470588235,0.5,0.0588235294117647,0,0,0
"345",2006,1,4,0,0,1,79,79,5.32,0,0,0,0,0.289473684210526,0.368421052631579,0.210526315789474,0.0789473684210526,0,0.0526315789473684
"346",2006,1,4,0,0,1,82,82,3.78,0,0,0,0,0.259259259259259,0.444444444444444,0.259259259259259,0.037037037037037,0,0
"347",2006,1,4,0,0,1,85,85,3.08,0,0,0,0,0.136363636363636,0.545454545454545,0.318181818181818,0,0,0
"348",2006,1,4,0,0,1,88,88,2.94,0,0,0,0,0.0952380952380952,0.476190476190476,0.333333333333333,0.0476190476190476,0.0476190476190476,0
"349",2006,1,4,0,0,1,91,91,1.68,0,0,0,0,0.0833333333333333,0.583333333333333,0.0833333333333333,0.166666666666667,0.0833333333333333,0
"350",2006,1,4,0,0,1,94,94,1.12,0,0,0,0,0,0.25,0.5,0.125,0.125,0
"351",2006,1,4,0,0,1,97,97,1.4,0,0,0,0,0,0,0.8,0,0.1,0.1
"352",2010,1,4,0,0,1,100,100,0.84,0,0,0,0,0,0.166666666666667,0,0.333333333333333,0.333333333333333,0.166666666666667
"353",2010,1,4,0,0,1,103,103,0.84,0,0,0,0,0,0,0.166666666666667,0.166666666666667,0.333333333333333,0.333333333333333
"354",2010,1,4,0,0,1,106,106,0.84,0,0,0,0,0,0,0.166666666666667,0,0.5,0.333333333333333
"355",2010,1,4,0,0,1,109,109,0.28,0,0,0,0,0,0,0,0.5,0,0.5
"356",2010,1,4,0,0,1,16,16,0.14,1,0,0,0,0,0,0,0,0,0
"357",2010,1,4,0,0,1,19,19,0.28,0.5,0.5,0,0,0,0,0,0,0,0
"358",2010,1,4,0,0,1,22,22,0.56,0.5,0.5,0,0,0,0,0,0,0,0
"359",2010,1,4,0,0,1,25,25,0.14,0,1,0,0,0,0,0,0,0,0
"360",2010,1,4,0,0,1,28,28,1.12,0,1,0,0,0,0,0,0,0,0
"361",2010,1,4,0,0,1,31,31,2.52,0,0.944444444444444,0.0555555555555556,0,0,0,0,0,0,0
"362",2010,1,4,0,0,1,34,34,4.06,0,0.896551724137931,0.103448275862069,0,0,0,0,0,0,0
"363",2010,1,4,0,0,1,37,37,4.06,0,0.413793103448276,0.517241379310345,0.0689655172413793,0,0,0,0,0,0
"364",2010,1,4,0,0,1,40,40,4.06,0,0.310344827586207,0.551724137931034,0.137931034482759,0,0,0,0,0,0
"365",2010,1,4,0,0,1,43,43,5.18,0,0.027027027027027,0.648648648648649,0.324324324324324,0,0,0,0,0,0
"366",2010,1,4,0,0,1,46,46,6.16,0,0,0.636363636363636,0.340909090909091,0.0227272727272727,0,0,0,0,0
"367",2010,1,4,0,0,1,49,49,6.44,0,0,0.347826086956522,0.543478260869565,0.108695652173913,0,0,0,0,0
"368",2010,1,4,0,0,1,52,52,6.58,0,0,0.297872340425532,0.48936170212766,0.191489361702128,0.0212765957446809,0,0,0,0
"369",2010,1,4,0,0,1,55,55,5.74,0,0,0.170731707317073,0.51219512195122,0.268292682926829,0.0487804878048781,0,0,0,0
"370",2010,1,4,0,0,1,58,58,6.02,0,0,0.0930232558139535,0.558139534883721,0.302325581395349,0.0465116279069767,0,0,0,0
"371",2010,1,4,0,0,1,61,61,5.04,0,0,0.0277777777777778,0.472222222222222,0.416666666666667,0.0833333333333333,0,0,0,0
"372",2010,1,4,0,0,1,64,64,5.6,0,0,0,0.275,0.6,0.1,0.025,0,0,0
"373",2010,1,4,0,0,1,67,67,5.6,0,0,0,0.25,0.6,0.125,0.025,0,0,0
"374",2010,1,4,0,0,1,70,70,4.48,0,0,0,0.09375,0.625,0.1875,0.0625,0.03125,0,0
"375",2010,1,4,0,0,1,73,73,4.62,0,0,0,0.0909090909090909,0.636363636363636,0.0909090909090909,0.181818181818182,0,0,0
"376",2010,1,4,0,0,1,76,76,4.48,0,0,0,0.0625,0.6875,0.21875,0.03125,0,0,0
"377",2010,1,4,0,0,1,79,79,2.66,0,0,0,0.0526315789473684,0.631578947368421,0.105263157894737,0.157894736842105,0,0.0526315789473684,0
"378",2010,1,4,0,0,1,82,82,1.82,0,0,0,0.0769230769230769,0.538461538461538,0.307692307692308,0,0.0769230769230769,0,0
"379",2010,1,4,0,0,1,85,85,1.26,0,0,0,0,0.333333333333333,0.222222222222222,0.333333333333333,0.111111111111111,0,0
"380",2010,1,4,0,0,1,88,88,0.84,0,0,0,0,0.333333333333333,0.166666666666667,0.333333333333333,0,0.166666666666667,0
"381",2010,1,4,0,0,1,91,91,0.84,0,0,0,0,0.166666666666667,0.333333333333333,0.333333333333333,0.166666666666667,0,0
"382",2010,1,4,0,0,1,94,94,0.42,0,0,0,0,0.333333333333333,0,0.333333333333333,0.333333333333333,0,0
"383",2010,1,4,0,0,1,97,97,0.7,0,0,0,0,0,0.2,0.4,0,0.4,0
"384",2012,1,4,0,0,1,100,100,0.56,0,0,0,0,0,0,0,0.25,0.25,0.5
"385",2012,1,4,0,0,1,103,103,0.7,0,0,0,0,0,0.4,0.2,0,0.2,0.2
"386",2012,1,4,0,0,1,106,106,0.28,0,0,0,0,0,0,0,0.5,0,0.5
"387",2012,1,4,0,0,1,109,109,0.42,0,0,0,0,0,0,0.666666666666667,0,0.333333333333333,0
"388",2012,1,4,0,0,1,13,13,0.28,1,0,0,0,0,0,0,0,0,0
"389",2012,1,4,0,0,1,16,16,2.94,1,0,0,0,0,0,0,0,0,0
"390",2012,1,4,0,0,1,19,19,2.1,1,0,0,0,0,0,0,0,0,0
"391",2012,1,4,0,0,1,22,22,0.7,1,0,0,0,0,0,0,0,0,0
"392",2012,1,4,0,0,1,25,25,0.42,0.333333333333333,0.666666666666667,0,0,0,0,0,0,0,0
"393",2012,1,4,0,0,1,28,28,0.56,0.25,0.75,0,0,0,0,0,0,0,0
"394",2012,1,4,0,0,1,31,31,1.12,0,1,0,0,0,0,0,0,0,0
"395",2012,1,4,0,0,1,34,34,2.1,0,0.8,0.2,0,0,0,0,0,0,0
"396",2012,1,4,0,0,1,37,37,2.8,0,0.75,0.2,0.05,0,0,0,0,0,0
"397",2012,1,4,0,0,1,40,40,2.38,0,0.705882352941177,0.235294117647059,0.0588235294117647,0,0,0,0,0,0
"398",2012,1,4,0,0,1,43,43,2.66,0,0.105263157894737,0.526315789473684,0.210526315789474,0.157894736842105,0,0,0,0,0
"399",2012,1,4,0,0,1,46,46,3.36,0,0,0.583333333333333,0.25,0.166666666666667,0,0,0,0,0
"400",2012,1,4,0,0,1,49,49,3.92,0,0.0357142857142857,0.392857142857143,0.392857142857143,0.178571428571429,0,0,0,0,0
"401",2012,1,4,0,0,1,52,52,5.04,0,0,0.305555555555556,0.472222222222222,0.166666666666667,0.0555555555555556,0,0,0,0
"402",2012,1,4,0,0,1,55,55,6.3,0,0,0.0666666666666667,0.666666666666667,0.222222222222222,0.0444444444444444,0,0,0,0
"403",2012,1,4,0,0,1,58,58,5.74,0,0,0.024390243902439,0.48780487804878,0.365853658536585,0.121951219512195,0,0,0,0
"404",2012,1,4,0,0,1,61,61,5.46,0,0,0,0.512820512820513,0.384615384615385,0.102564102564103,0,0,0,0
"405",2012,1,4,0,0,1,64,64,5.6,0,0,0,0.325,0.5,0.175,0,0,0,0
"406",2012,1,4,0,0,1,67,67,5.04,0,0,0,0.194444444444444,0.472222222222222,0.277777777777778,0.0555555555555556,0,0,0
"407",2012,1,4,0,0,1,70,70,4.34,0,0,0,0.032258064516129,0.516129032258065,0.451612903225806,0,0,0,0
"408",2012,1,4,0,0,1,73,73,3.92,0,0,0,0.0714285714285714,0.464285714285714,0.285714285714286,0.178571428571429,0,0,0
"409",2012,1,4,0,0,1,76,76,3.36,0,0,0,0,0.458333333333333,0.291666666666667,0.25,0,0,0
"410",2012,1,4,0,0,1,79,79,2.66,0,0,0,0,0.473684210526316,0.368421052631579,0.157894736842105,0,0,0
"411",2012,1,4,0,0,1,82,82,2.1,0,0,0,0,0.266666666666667,0.466666666666667,0.133333333333333,0.133333333333333,0,0
"412",2012,1,4,0,0,1,85,85,1.82,0,0,0,0,0.153846153846154,0.230769230769231,0.384615384615385,0.230769230769231,0,0
"413",2012,1,4,0,0,1,88,88,1.12,0,0,0,0,0.125,0.375,0.375,0.125,0,0
"414",2012,1,4,0,0,1,91,91,1.12,0,0,0,0,0.125,0.375,0.25,0.125,0,0.125
"415",2012,1,4,0,0,1,94,94,1.26,0,0,0,0,0,0.222222222222222,0.444444444444444,0.222222222222222,0.111111111111111,0
"416",2012,1,4,0,0,1,97,97,0.56,0,0,0,0,0,0.5,0.5,0,0,0
"417",2014,1,4,0,0,1,100,100,0.42,0,0,0,0,0,0.333333333333333,0,0,0.666666666666667,0
"418",2014,1,4,0,0,1,103,103,0.14,0,0,0,0,0,0,1,0,0,0
"419",2014,1,4,0,0,1,106,106,0.14,0,0,0,0,0,0,0,0,0,1
"420",2014,1,4,0,0,1,109,109,0.28,0,0,0,0,0,0,0,0,0.5,0.5
"421",2014,1,4,0,0,1,13,13,0.56,1,0,0,0,0,0,0,0,0,0
"422",2014,1,4,0,0,1,16,16,0.7,1,0,0,0,0,0,0,0,0,0
"423",2014,1,4,0,0,1,19,19,1.82,1,0,0,0,0,0,0,0,0,0
"424",2014,1,4,0,0,1,22,22,1.26,1,0,0,0,0,0,0,0,0,0
"425",2014,1,4,0,0,1,25,25,0.7,0.8,0.2,0,0,0,0,0,0,0,0
"426",2014,1,4,0,0,1,28,28,0.42,0,1,0,0,0,0,0,0,0,0
"427",2014,1,4,0,0,1,31,31,2.24,0,1,0,0,0,0,0,0,0,0
"428",2014,1,4,0,0,1,34,34,3.36,0,0.958333333333333,0.0416666666666667,0,0,0,0,0,0,0
"429",2014,1,4,0,0,1,37,37,3.22,0,1,0,0,0,0,0,0,0,0
"430",2014,1,4,0,0,1,40,40,3.64,0,0.961538461538462,0.0384615384615385,0,0,0,0,0,0,0
"431",2014,1,4,0,0,1,43,43,3.22,0,0.304347826086957,0.608695652173913,0.0434782608695652,0.0434782608695652,0,0,0,0,0
"432",2014,1,4,0,0,1,46,46,3.36,0,0,0.75,0.166666666666667,0.0833333333333333,0,0,0,0,0
"433",2014,1,4,0,0,1,49,49,4.34,0,0,0.709677419354839,0.258064516129032,0.032258064516129,0,0,0,0,0
"434",2014,1,4,0,0,1,52,52,4.62,0,0,0.454545454545455,0.333333333333333,0.212121212121212,0,0,0,0,0
"435",2014,1,4,0,0,1,55,55,3.64,0,0,0.384615384615385,0.423076923076923,0.192307692307692,0,0,0,0,0
"436",2014,1,4,0,0,1,58,58,4.62,0,0,0.151515151515152,0.545454545454545,0.181818181818182,0.0909090909090909,0.0303030303030303,0,0,0
"437",2014,1,4,0,0,1,61,61,4.06,0,0,0,0.517241379310345,0.344827586206897,0.103448275862069,0.0344827586206897,0,0,0
"438",2014,1,4,0,0,1,64,64,3.92,0,0,0,0.535714285714286,0.392857142857143,0,0.0714285714285714,0,0,0
"439",2014,1,4,0,0,1,67,67,3.78,0,0,0,0.296296296296296,0.333333333333333,0.37037037037037,0,0,0,0
"440",2014,1,4,0,0,1,70,70,4.2,0,0,0,0.1,0.366666666666667,0.466666666666667,0.0666666666666667,0,0,0
"441",2014,1,4,0,0,1,73,73,2.52,0,0,0,0,0.333333333333333,0.277777777777778,0.333333333333333,0.0555555555555556,0,0
"442",2014,1,4,0,0,1,76,76,3.22,0,0,0,0,0.347826086956522,0.391304347826087,0.130434782608696,0.130434782608696,0,0
"443",2014,1,4,0,0,1,79,79,2.66,0,0,0,0,0.157894736842105,0.526315789473684,0.210526315789474,0.0526315789473684,0.0526315789473684,0
"444",2014,1,4,0,0,1,82,82,2.38,0,0,0,0,0.294117647058824,0.352941176470588,0.117647058823529,0.176470588235294,0,0.0588235294117647
"445",2014,1,4,0,0,1,85,85,2.52,0,0,0,0,0.0555555555555556,0.555555555555556,0.388888888888889,0,0,0
"446",2014,1,4,0,0,1,88,88,1.4,0,0,0,0,0.1,0.5,0.1,0.3,0,0
"447",2014,1,4,0,0,1,91,91,1.68,0,0,0,0,0.0833333333333333,0.25,0.583333333333333,0,0.0833333333333333,0
"448",2014,1,4,0,0,1,94,94,0.56,0,0,0,0,0,0.25,0.25,0.25,0,0.25
"449",2014,1,4,0,0,1,97,97,0.56,0,0,0,0,0,0.5,0,0,0.5,0
"450",2016,1,4,0,0,1,100,100,1.12,0,0,0,0,0,0.125,0.125,0.375,0.375,0
"451",2016,1,4,0,0,1,103,103,0.28,0,0,0,0,0,0,0.5,0.5,0,0
"452",2016,1,4,0,0,1,106,106,0.28,0,0,0,0,0,0,0,0,0.5,0.5
"453",2016,1,4,0,0,1,13,13,0.28,1,0,0,0,0,0,0,0,0,0
"454",2016,1,4,0,0,1,16,16,0.42,1,0,0,0,0,0,0,0,0,0
"455",2016,1,4,0,0,1,19,19,1.68,1,0,0,0,0,0,0,0,0,0
"456",2016,1,4,0,0,1,22,22,2.38,1,0,0,0,0,0,0,0,0,0
"457",2016,1,4,0,0,1,25,25,1.12,1,0,0,0,0,0,0,0,0,0
"458",2016,1,4,0,0,1,28,28,0.98,0,1,0,0,0,0,0,0,0,0
"459",2016,1,4,0,0,1,31,31,1.82,0,1,0,0,0,0,0,0,0,0
"460",2016,1,4,0,0,1,34,34,3.92,0,0.964285714285714,0.0357142857142857,0,0,0,0,0,0,0
"461",2016,1,4,0,0,1,37,37,4.76,0,0.852941176470588,0.147058823529412,0,0,0,0,0,0,0
"462",2016,1,4,0,0,1,40,40,4.62,0,0.484848484848485,0.515151515151515,0,0,0,0,0,0,0
"463",2016,1,4,0,0,1,43,43,4.9,0,0.2,0.657142857142857,0.142857142857143,0,0,0,0,0,0
"464",2016,1,4,0,0,1,46,46,6.86,0,0.122448979591837,0.73469387755102,0.142857142857143,0,0,0,0,0,0
"465",2016,1,4,0,0,1,49,49,6.02,0,0.0465116279069767,0.534883720930233,0.418604651162791,0,0,0,0,0,0
"466",2016,1,4,0,0,1,52,52,6.86,0,0,0.428571428571429,0.510204081632653,0.0612244897959184,0,0,0,0,0
"467",2016,1,4,0,0,1,55,55,6.02,0,0,0.325581395348837,0.604651162790698,0.0697674418604651,0,0,0,0,0
"468",2016,1,4,0,0,1,58,58,5.46,0,0,0.102564102564103,0.717948717948718,0.179487179487179,0,0,0,0,0
"469",2016,1,4,0,0,1,61,61,4.62,0,0,0,0.424242424242424,0.545454545454545,0,0.0303030303030303,0,0,0
"470",2016,1,4,0,0,1,64,64,3.92,0,0,0.0357142857142857,0.285714285714286,0.678571428571429,0,0,0,0,0
"471",2016,1,4,0,0,1,67,67,4.2,0,0,0,0.3,0.566666666666667,0.1,0.0333333333333333,0,0,0
"472",2016,1,4,0,0,1,70,70,3.64,0,0,0,0.153846153846154,0.423076923076923,0.346153846153846,0.0769230769230769,0,0,0
"473",2016,1,4,0,0,1,73,73,3.08,0,0,0,0.0454545454545455,0.318181818181818,0.636363636363636,0,0,0,0
"474",2016,1,4,0,0,1,76,76,3.22,0,0,0,0.0869565217391304,0.521739130434783,0.304347826086957,0.0869565217391304,0,0,0
"475",2016,1,4,0,0,1,79,79,1.54,0,0,0,0,0.181818181818182,0.363636363636364,0.454545454545455,0,0,0
